slug,seed,fold,test_subjects,val_total,exercise_f1,exercise_balanced_acc,exercise_n,phase_f1,phase_balanced_acc,phase_n,fatigue_mae,fatigue_pearson,fatigue_n,reps_mae,reps_n
v17abl-drop_emg-lstm-w5s,7,1,,0.13414901494979858,0.1130952380952381,0.25,130,0.18229166666666666,0.3333333333333333,93,1.2655348557692307,0.4054737416365529,130,0.31594757521120104,92
v17abl-drop_emg-lstm-w5s,7,2,,0.2700679898262024,0.19521365481021724,0.273495085995086,120,0.20795107033639146,0.3333333333333333,75,1.7222981770833334,0.3217699147255877,120,0.19293784186546062,74
v17abl-drop_emg-lstm-w5s,7,3,,0.0848272442817688,0.11518324607329843,0.25,147,0.21031746031746032,0.5,115,1.1924160289115646,-0.2724080238970803,147,0.1664806177434714,115
v17abl-drop_emg-lstm-w5s,7,4,,0.24184250831604004,0.1325581395348837,0.25,158,0.21025641025641026,0.3333333333333333,89,1.1698229825949367,0.3239001120302246,158,0.17854229259220036,88
v17abl-drop_emg-lstm-w5s,7,5,,0.13156265020370483,0.10962566844919786,0.25,146,0.21558872305140964,0.3333333333333333,136,1.123046875,0.39771788348905723,146,0.16399566787812445,135
v17abl-drop_emg-lstm-w5s,7,6,,0.08014941215515137,0.14184397163120568,0.25,101,0.22705314009661837,0.3333333333333333,91,0.7672107054455446,0.29445775149197184,101,0.2305475275963545,90
v17abl-drop_emg-lstm-w5s,7,7,,0.30399370193481445,0.1497005988023952,0.3333333333333333,117,0.22065727699530516,0.3333333333333333,95,1.172275641025641,-0.14897713370710092,117,0.18545708866750307,94
v17abl-drop_emg-lstm-w5s,7,8,,0.0898362398147583,0.12121212121212122,0.25,150,0.23563218390804597,0.5,150,0.94984375,0.00473635828915764,150,0.21876921620219947,150
v17abl-drop_emg-lstm-w5s,7,9,,0.381497859954834,0.10849056603773585,0.25,249,0.20082577600825777,0.3324011085915848,234,0.8547157379518072,0.15801919650938448,249,0.2535754865986723,233
v17abl-drop_emg-mlp-w1s,1337,0,,-0.4495240387163664,0.5929386270846874,0.6012324347444108,608,0.2744422443721031,0.47235460756540576,608,1.0198396381578947,0.2009502328887964,608,0.2476220833433265,608
v17abl-drop_emg-mlp-w1s,1337,1,,-0.2884230219400846,0.6811711519008068,0.6846648331090481,650,0.31917706681649866,0.33396464646464646,466,1.2997716346153847,0.32929192119194167,650,0.29172420095470125,460
v17abl-drop_emg-mlp-w1s,1337,2,,0.5316970749656753,0.4398980846833874,0.4791530278232406,606,0.29024845612523337,0.30616570327552983,379,1.6834132632013201,0.3728321002608789,606,0.18679893824544014,373
v17abl-drop_emg-mlp-w1s,1337,3,,-0.22715797878447033,0.37823729106450404,0.3575829315156077,756,0.3306924080988374,0.33279070656119836,597,1.2389839616402116,-0.09373713968033844,756,0.17344848529235563,591
v17abl-drop_emg-mlp-w1s,1337,4,,-0.47395456439316874,0.699139008879041,0.7347029728276254,792,0.31194837691920635,0.3364657504001766,452,1.072369199810606,0.6620318967601773,792,0.16773325079478896,442
v17abl-drop_emg-mlp-w1s,1337,5,,-0.8954339693280943,0.658290678235646,0.6929776685692948,717,0.33603716540078166,0.3480827294685991,667,0.9376525453277545,0.584252685624301,717,0.15340408622322227,665
v17abl-drop_emg-mlp-w1s,1337,6,,-0.14498986462830554,0.5023796652889568,0.5418944060675117,506,0.3812465352023442,0.3822338806308494,456,1.0821933670948616,-0.17566459550891828,506,0.2358959034554012,454
v17abl-drop_emg-mlp-w1s,1337,7,,-0.1288748686023069,0.32006932761383844,0.4262448867861677,599,0.4010121295559513,0.4031635279772388,490,1.235098862687813,0.02625143176643784,599,0.22263625457330985,486
v17abl-drop_emg-mlp-w1s,1337,8,,-0.5901050975364215,0.5900386326416764,0.6231555465738092,747,0.3567146465778814,0.5368910095429432,747,1.050158969210174,-0.20713598027483146,747,0.20572257893586374,747
v17abl-drop_emg-mlp-w1s,1337,9,,0.29688144036811265,0.3305194189874482,0.3392100553995749,1244,0.35873387636972004,0.35901858965239253,1169,1.0400751733319935,0.31521119881205084,1244,0.22911014015722106,1167
v17abl-drop_emg-mlp-w1s,42,0,,-0.44560748652408,0.5719196479409469,0.5850927681316903,608,0.2612724070284166,0.48433038937954787,608,1.0646394428453947,0.17466234816502546,608,0.24217812977746545,608
v17abl-drop_emg-mlp-w1s,42,1,,-0.3956375991381132,0.7026703116066324,0.7085925865388109,650,0.3226089353278709,0.33080808080808083,466,1.316171875,0.30570493324060033,650,0.2736536283400315,460
v17abl-drop_emg-mlp-w1s,42,2,,0.3996672866368058,0.4049914770250753,0.43892463919059665,606,0.30081686122108725,0.3248073217726397,379,1.619385571369637,0.2808338888011183,606,0.1925834338318047,373
v17abl-drop_emg-mlp-w1s,42,3,,-0.2577127975130838,0.33632911410896904,0.3203095623367411,756,0.3244839099670658,0.3263059345026558,597,1.248243220899471,-0.12229637166646783,756,0.16568283958584323,591
v17abl-drop_emg-mlp-w1s,42,4,,-0.5695229756711709,0.7322020735882535,0.7616046937715812,792,0.28850735233713953,0.3163879229453,452,0.8845584753787878,0.6783312344999836,792,0.17044011738817144,442
v17abl-drop_emg-mlp-w1s,42,5,,-0.9191863360597832,0.6733981304837184,0.7096022920787204,717,0.32224742157957414,0.33760567632850247,667,0.9256722890516039,0.5826730894430406,717,0.14839228694152115,665
v17abl-drop_emg-mlp-w1s,42,6,,-0.08879625632357692,0.5089027129907743,0.5491407103095476,506,0.37653594771241833,0.37936461672981636,456,1.1447010869565217,-0.2379088861112713,506,0.23631680309864803,454
v17abl-drop_emg-mlp-w1s,42,7,,-0.15935794956895066,0.3141337520177563,0.4192876129206362,599,0.40152800882749967,0.40324255972542117,490,1.239005112687813,0.014325246894366452,599,0.21328879343997303,486
v17abl-drop_emg-mlp-w1s,42,8,,-0.5349235925648905,0.5858659123783445,0.6162899514985698,747,0.3009519570753901,0.46467317213173565,747,1.068973811914324,-0.20545750647241545,747,0.20781114834972933,747
v17abl-drop_emg-mlp-w1s,42,9,,0.4191451356341985,0.3220568375244972,0.3292007114304749,1244,0.3599951499079363,0.3652398397116707,1169,0.9923554938705788,0.2388095193660584,1244,0.2479697773289917,1167
v17abl-drop_emg-mlp-w1s,7,0,,-0.42701729661539983,0.5439080364596932,0.550452180580923,608,0.29056101860744027,0.44829750597122703,608,1.0754715768914473,0.10404524613743855,608,0.2405159305390522,608
v17abl-drop_emg-mlp-w1s,7,1,,-0.34529727642352764,0.7071248295396245,0.7118945406109831,650,0.3104401100275069,0.3172979797979798,466,1.2694651442307692,0.3718651926280974,650,0.2862612802889603,460
v17abl-drop_emg-mlp-w1s,7,2,,0.40538046934423666,0.41529893685279595,0.45137442344889156,606,0.3201937114980593,0.33116570327552985,379,1.6180448122937294,0.277075191332887,606,0.1887181160831699,373
v17abl-drop_emg-mlp-w1s,7,3,,-0.2653255393265416,0.3541929762821641,0.33515714192410817,756,0.32316184414717036,0.3344759066070542,597,1.2160321593915344,-0.09899260371693087,756,0.1689321711634218,591
v17abl-drop_emg-mlp-w1s,7,4,,-0.482716314720385,0.7176893635733483,0.7515770063305651,792,0.28788758885846266,0.35062372357454324,452,1.0450007891414141,0.5084808179224474,792,0.17000123733081496,442
v17abl-drop_emg-mlp-w1s,7,5,,-0.8637061981143977,0.660455310593152,0.6952991894681122,717,0.3178893178893179,0.3419384057971014,667,0.9392488232217573,0.5812120734563991,717,0.1562963837743702,665
v17abl-drop_emg-mlp-w1s,7,6,,-0.15858663188610153,0.509690305838255,0.5301456122703319,506,0.40238338473555696,0.4054082062242948,456,1.094645503952569,-0.1848303534248868,506,0.2261120620155953,454
v17abl-drop_emg-mlp-w1s,7,7,,-0.22484744470784182,0.3217369436436188,0.4282621565409353,599,0.3862933851452795,0.3881136250733866,490,1.1451898998330552,0.03285368928051121,599,0.2044650807731436,486
v17abl-drop_emg-mlp-w1s,7,8,,-0.571683814567096,0.5785718343613679,0.613246175848775,747,0.30238604157760574,0.47772117385377055,747,1.0406365043507362,-0.1999511894853646,747,0.2149116648834852,747
v17abl-drop_emg-mlp-w1s,7,9,,0.34305562160406083,0.33746186102168485,0.345377025435424,1244,0.33125366330185607,0.36272644283207667,1169,1.006595721965434,0.3965397196098534,1244,0.23780030184998013,1167
v17abl-drop_emg-mlp-w2s,1337,0,,-0.43052184129312093,0.4832144413229573,0.4922028692675797,303,0.29063538396578,0.4650497070832593,303,1.0577428836633664,0.1004555918471653,303,0.23360626439013743,303
v17abl-drop_emg-mlp-w2s,1337,1,,-0.3362820840176241,0.6295222092161561,0.6348277162543258,324,0.31553034628903526,0.3204417051874679,231,1.488841869212963,0.3126918782474071,324,0.27664220886991214,228
v17abl-drop_emg-mlp-w2s,1337,2,,0.33173945075587224,0.45151541061226924,0.47994091152242185,304,0.2960431381484013,0.307345410074142,190,1.8829281455592106,0.1687521833226767,304,0.18732612937150953,187
v17abl-drop_emg-mlp-w2s,1337,3,,-0.4154455103571453,0.5012330687534294,0.471098461193354,378,0.3218829807509053,0.32373271889400923,298,1.2258287863756614,-0.11980669590595591,378,0.1710674057446294,295
v17abl-drop_emg-mlp-w2s,1337,4,,-0.3192627718226435,0.6983106466310601,0.7163181702785664,397,0.2726086389142633,0.33678955453149,227,1.1417663727959697,0.5377922013828205,397,0.1777747410752282,222
v17abl-drop_emg-mlp-w2s,1337,5,,-0.7418220509363952,0.6743672014260249,0.6938558003485187,358,0.31899431111447857,0.34093992248062016,333,1.0597503491620113,0.3352293753871362,358,0.154359277225582,332
v17abl-drop_emg-mlp-w2s,1337,6,,-0.20171260833740234,0.5048654426079322,0.5596835370856128,254,0.3879886092275473,0.3898200355294663,229,1.0548720472440944,-0.2651613136822366,254,0.23382057582963617,228
v17abl-drop_emg-mlp-w2s,1337,7,,-0.1832936481134781,0.3466184723907493,0.4521739130434783,302,0.3706818997157601,0.37267315296103787,247,1.2022195778145695,0.2881375964814188,302,0.21599254482710847,245
v17abl-drop_emg-mlp-w2s,1337,8,,-0.5560491652488708,0.6845581259062334,0.7105859484449426,375,0.30795040221887343,0.4684246458440007,375,1.10065625,-0.1930968791028518,375,0.21060078024615844,375
v17abl-drop_emg-mlp-w2s,1337,9,,0.19476016973837829,0.4024682089061987,0.40101271555677853,624,0.37763735717834085,0.3787076686587298,586,1.2506760817307692,0.1191452915564569,624,0.23612603411321234,585
v17abl-drop_emg-mlp-w2s,42,0,,-0.4209745229274133,0.47412354788880384,0.497338838477587,303,0.29650437638762395,0.46904402627374403,303,1.067914603960396,0.20953344069510427,303,0.24353355567797821,303
v17abl-drop_emg-mlp-w2s,42,1,,-0.32593067634252854,0.6518025605597437,0.6582300201101624,324,0.3305290139200832,0.3327170005136107,231,1.4283492476851851,0.3283807657803409,324,0.28530530897867784,228
v17abl-drop_emg-mlp-w2s,42,2,,0.410315940254613,0.4382187296881571,0.4744944171450015,304,0.28155432865577795,0.2978292440571734,190,1.8578073601973684,0.28744027465028876,304,0.18948371742757406,187
v17abl-drop_emg-mlp-w2s,42,3,,-0.39544527429752246,0.3878675099065342,0.3656644507001688,378,0.32064372064372065,0.3242703533026114,298,1.2530691964285714,-0.15045031341660184,378,0.15696573882537374,295
v17abl-drop_emg-mlp-w2s,42,4,,-0.27833317449170936,0.7113739080101044,0.7355155900205405,397,0.2856569306433805,0.34485407066052226,227,1.3026310610831233,0.28663525817197905,397,0.17630764416225994,222
v17abl-drop_emg-mlp-w2s,42,5,,-0.7668231579178538,0.665370238597231,0.6712279730787012,358,0.3105967331527539,0.33289728682170544,333,1.0517196229050279,0.3491163539125374,358,0.15921048490128603,332
v17abl-drop_emg-mlp-w2s,42,6,,-0.22457998991012573,0.5099094212040167,0.5592193461041803,254,0.36480515297906607,0.3658505187816998,229,1.0517039862204725,-0.1123646719009113,254,0.23329457163651424,228
v17abl-drop_emg-mlp-w2s,42,7,,-0.18269049568681528,0.3691755240899359,0.48794593088071353,302,0.3800639658848614,0.3834466213514594,247,1.1786009933774835,0.0899589260776824,302,0.21758585094037106,245
v17abl-drop_emg-mlp-w2s,42,8,,-0.5590892125765483,0.6699577744659713,0.6891227701503689,375,0.32639834078683,0.49513568868407576,375,1.1176145833333333,-0.23252117733413288,375,0.21358572649707397,375
v17abl-drop_emg-mlp-w2s,42,9,,0.21161280534206292,0.3699891599800553,0.36939682668734675,624,0.34038095356752035,0.35005411510046586,586,1.1658403445512822,0.13267423782551072,624,0.2425585522979068,585
v17abl-drop_emg-mlp-w2s,7,0,,-0.42752355573200945,0.50401722460546,0.5152516592712861,303,0.32019067985387156,0.4804500266287946,303,1.041415274339934,0.19126005434994198,303,0.244646310266845,303
v17abl-drop_emg-mlp-w2s,7,1,,-0.3244310941225217,0.6609588806787082,0.6689378439694089,324,0.21991150442477878,0.33312788906009244,231,1.3639202353395061,0.2951702557484631,324,0.2951686113517274,228
v17abl-drop_emg-mlp-w2s,7,2,,0.3560319699739155,0.44460790272282213,0.4769907782905985,304,0.2920064632639483,0.3039440495299243,190,1.902369449013158,0.2962994200063959,304,0.18904178117944753,187
v17abl-drop_emg-mlp-w2s,7,3,,-0.4248527509194833,0.3967862091758147,0.3743886014117382,378,0.31974229176254026,0.3225806451612903,298,1.2000868055555556,-0.10701899886649122,378,0.16679036393761634,295
v17abl-drop_emg-mlp-w2s,7,4,,-0.32379284913954265,0.7189351501823331,0.7403436497495903,397,0.33256519102486354,0.3578011849901251,227,1.1840168450881612,0.4135613210872648,397,0.18152006014527097,222
v17abl-drop_emg-mlp-w2s,7,5,,-0.7799641326819052,0.673328300250754,0.6844944699313631,358,0.3283203785062521,0.34646317829457357,333,1.0187674581005586,0.6174380717592832,358,0.15416598008070365,332
v17abl-drop_emg-mlp-w2s,7,6,,-0.19320952892303467,0.4882468310396666,0.5209032639606794,254,0.3701618578465869,0.3726732061481424,229,1.0630536417322836,-0.07136602883493709,254,0.2330281895906011,228
v17abl-drop_emg-mlp-w2s,7,7,,-0.15795384850723065,0.31366626236238104,0.41948160535117057,302,0.3749861379111496,0.37802656715091737,247,1.1806963990066226,0.17993730912529485,302,0.21523559405943568,245
v17abl-drop_emg-mlp-w2s,7,8,,-0.5712222846349081,0.6658694382282475,0.6932491594284113,375,0.3155961717112796,0.4791346646185356,375,1.09671875,-0.30948067561021253,375,0.21005629038562376,375
v17abl-drop_emg-mlp-w2s,7,9,,0.14846343260544997,0.36112076720454983,0.3618189062473941,624,0.37091543346142314,0.37226483459601906,586,1.1131623096955128,0.1653124149081947,624,0.22350444715872056,585
v17abl-drop_emg-mlp-w5s,1337,0,,-0.2274266481399536,0.45585106382978724,0.46226750261233024,122,0.30467443777228304,0.4956896551724138,122,1.1211577868852458,0.05372667260231124,122,0.2518554956759097,122
v17abl-drop_emg-mlp-w5s,1337,1,,-0.1340009570121765,0.6453329609970467,0.6509239876838561,130,0.27371210349933756,0.2957393483709273,93,1.4566856971153845,0.3656803461341361,130,0.3196053852772583,92
v17abl-drop_emg-mlp-w5s,1337,2,,0.07446849346160889,0.4354684531040713,0.4648341523341524,120,0.2717536813922356,0.2877450980392157,75,1.99375,0.3146175839561348,120,0.18382610559362816,74
v17abl-drop_emg-mlp-w5s,1337,3,,0.002762019634246826,0.40279071211274603,0.3815722006651885,147,0.28170014201663623,0.43487522824102254,115,1.2347470238095237,-0.11624362355269682,147,0.16293460163085358,115
v17abl-drop_emg-mlp-w5s,1337,4,,-0.09528195858001709,0.6973051501096024,0.7293541312959819,158,0.33541383989145185,0.36862134578792594,89,1.2588755933544304,0.5088756680726961,158,0.18856945329091765,88
v17abl-drop_emg-mlp-w5s,1337,5,,-0.330687940120697,0.6897902284759558,0.713638880689398,146,0.3259712311700079,0.3461538461538462,136,1.0160263270547945,0.5416242634097713,146,0.16333752133780055,135
v17abl-drop_emg-mlp-w5s,1337,6,,0.13286149501800537,0.38788945608167574,0.43404720279720277,101,0.403655438078846,0.4059046676562758,91,1.1495204207920793,-0.2270611323058926,101,0.2357988319049279,90
